listing_url,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
https://www.etsy.com/listing/1255722323/white-baby-lace-dress-flower-girl-lace?click_key=7f697c3e402483b1cebc38b1d93dc858ee59bcff%3A1255722323&click_sum=d585af74&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-3&frs=1,CiciBabyCo,5,Canada,1,1926,333,0.0,0.0,0.0,0.0,0.0,4,"Item matches picture perfectly. Didn’t see snags or tears in any of the lace, good quality.",N.A.,N.A.,N.A.,33.85,0.0
https://www.etsy.com/listing/1066328404/girls-sunflower-dress-farm-twirl-dress?click_key=cafd52a53f50c6464487b7589a05d1d33ecf44b2%3A1066328404&click_sum=1018746f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-4&pro=1,momiboutique,8,"Wernersville, PA",0,19466,4605,0.0,0.0,0.0,0.0,0.0,11,"Beautiful style dress, gorgeous pattern. Thus is my SECOND ONE, bought 2 for very special little girls. 
They and their Moms love them. 
Beautifully made, great material, awesome twirl style.
Excellent PRICE, fast shipping.
I am very pleased. Highly recommend THIS seller.","GORGEOUS dress. Fits very well, the twirl skirt part is great. 
She loves it. Fast ship. Very pleased.
Dont miss this one.",My granddaughter is going to LOVE this dress! Her Mom too!! I absolutely love that it's a specially made dress and not a brand name from a box store. Anyone ordering from this seller WILL NOT be disappointed!,SOOO cute! Looks just like on the Etsy shop photos.,28.94,28.55
https://www.etsy.com/listing/695468320/lace-christening-gown-white-baby-baptism?click_key=40d7d7ed612297d96a211ee2460322acbe94173b%3A695468320&click_sum=2a48843b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-5&etp=1&sts=1,NicolettesCouture,5,"Dubuque, IA",1,69450,10781,0.92,0.05,0.01,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,80.52,37.01
https://www.etsy.com/listing/759260200/first-communion-dress-communion-dress?click_key=cd131ba946020d370a529d6bd4440bfec3e631d1%3A759260200&click_sum=9fd0fcff&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-6,MrsDazzle,33,"Martinsville, NJ",1,18450,3437,0.0,0.03,0.01,0.0,0.0,95,This dress is even more beautiful in person.  My 1 year old niece was my flower girl in my wedding and wore this dress and it was perfect.,We got this dress for our toddler’s baptism. She was stunning!! Beautiful dress! Even prettier in Person than on the site!,This dress was so perfect! Fabric was wonderful and fit amazing on my 8 year old for her communion! Thank you!,It was a perfect baptism dress for my daughter! Thank you!,57.82,17.92
https://www.etsy.com/listing/686083795/flower-girl-tutu-dress-ivory-wedding?click_key=8889a204a78266c089090e412524a0295ec88c30%3A686083795&click_sum=674ee92b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-7&frs=1&sts=1,LilyLandflowergirl,0,"Feasterville Trevose, PA",0,1183,271,0.93,0.04,0.01,0.0,0.03,0,N.A.,N.A.,N.A.,N.A.,126.46,0.0
https://www.etsy.com/listing/588899842/tulle-long-sleeves-flower-girl?click_key=89d643d89fe62937254940c87cb275339e700116%3A588899842&click_sum=e36191be&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-155-8,AngieKDesigns,9,"Corona, CA",0,3857,752,0.91,0.05,0.02,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,74.24,61.33
https://www.etsy.com/listing/513578240/sale-girls-white-pale-pink-fairy-dress?click_key=f05c3b18a2ae26f874debeba52b48be62e0aa2a3%3A513578240&click_sum=453226db&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-156-1&frs=1,SeraphinaFairyTales,12,United Kingdom,0,1487,323,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,17.31,0.0
https://www.etsy.com/listing/1177986683/girls-tulle-princess-dress-flower-girl?click_key=270d4ad595ab08c14bab5c19325a6bdfa3044436%3A1177986683&click_sum=4fab30c3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-156-2,BijouBubs,7,Australia,0,3429,459,0.83,0.07,0.03,0.02,0.05,0,N.A.,N.A.,N.A.,N.A.,24.04,8.78
https://www.etsy.com/listing/917570621/green-teal-interview-dress-pageant-dress?click_key=2187c7b2a0c0f0e06532583107ba122a9b7c1ba2%3A917570621&click_sum=8b55d277&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-156-3&sts=1,QuiteTheDress,13,"Lititz, PA",0,815,240,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,176.17,47.58
https://www.etsy.com/listing/1265019500/anniversary-puffy-dress-for-girls-light?click_key=e6b5d72b721f9c82ea0daf1094be4c82205de0d3%3A1265019500&click_sum=8bd434ae&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-156-4&pro=1&frs=1,Queenium,2,China,1,2445,403,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,69.29,0.0
