listing_name,listing_url,listing_image,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
Champagne dress..lace top dress...flower girl dress...Champagne dress....Birthday dress,https://www.etsy.com/listing/1079528025/champagne-dresslace-top-dressflower-girl?click_key=e6af6ec353e40ad1e322394938a782378f893d7f%3A1079528025&click_sum=efb3f808&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-1&cns=1,https://i.etsystatic.com/15335010/r/il/16bdf1/3356699943/il_340x270.3356699943_imdr.jpg,VioletsBoutiqueGoods,7,"Happy Valley, OR",1,909,200,0.97,0.03,0.0,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,61.53,22.16
1st birthday Baby Girls Lilac Dress Outfit | Wedding Dresses | Toddler Infant Party Dress | Christening Gown | Baby Photograph Outfit Dress,https://www.etsy.com/listing/1237147555/1st-birthday-baby-girls-lilac-dress?click_key=74fafb9081499782df8ff5c650142149726f5dfb%3A1237147555&click_sum=6725c4c3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-2&pro=1&sts=1,https://i.etsystatic.com/33795725/c/1142/908/58/209/il/3f037c/3936591781/il_340x270.3936591781_kq8w.jpg,BellaTouchStore,11,Turkey,0,884,318,0.0,0.0,0.0,0.0,0.0,4,"I love the quality of this dress !! The quality is amazing and does not feel like the cheap stuff ! The seller is such a pleasure to work with, the responses were all prompt and she made my experience with this purchase a breeze. I will DEFINITELY be coming back to them !! THANK YOU 🥰🥰","This dress is absolutely stunning, it was the perfect gift for my niece! We had a couple delays with shipping but the seller was very professional and resolved the problem quickly. Very satisfied with my purchase!",We purchased this dress for my granddaughters 1st pageant. ABSOULTLEY BEAUTIFUL!  The quality of the dress is stunning and we received in so quickly!  We will DEFINITLY be return customers.,This dress is so beautiful. And not terribly wrinkled straight out of the box. Looks exactly as pictured.  Shipping was faster than anticipated.,38.8,10.45
Toddler Kids Girls Communion Dress First Communion Holy Communion Dress Flower Girl Dress White Flower Girl Dress Cap Sleeves,https://www.etsy.com/listing/816326467/toddler-kids-girls-communion-dress-first?click_key=edafdcce0894e58d49cc1920d3e585c5740cce76%3A816326467&click_sum=097e80c7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-3,https://i.etsystatic.com/17250459/c/558/443/0/7/il/4fb887/3578678113/il_340x270.3578678113_6ll3.jpg,TheBrideShoppe,7,"El Cajon, CA",0,10923,1338,0.0,0.0,0.0,0.0,0.0,5,Even more beautiful than the picture!  Thank you.,Beautiful dress! Great quality and fast shipping,N.A.,N.A.,150.63,25.52
"Navy flower girl's dress. Navy sequined tutu dress, birthday dress, girl's dress, wedding flower girl dress",https://www.etsy.com/listing/474258772/navy-flower-girls-dress-navy-sequined?click_key=cfac9915a746d27b644afca0d6effc2b9d904531%3A474258772&click_sum=45879572&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-4,https://i.etsystatic.com/7899903/c/1808/1436/96/16/il/2a5434/3672121293/il_340x270.3672121293_f3p7.jpg,DearMimiDress,12,Indonesia,0,3479,561,0.0,0.0,0.0,0.0,0.0,5,She even added short sleeves to the dress. it's perfect!,Our flower girl dress shipped quickly and looks beautiful!,"Exactly as pictures, SO cute. Thank you so much",N.A.,52.74,19.0
"Baby Cream Champagne Flower Girl Dress, Infant Gold Sequin Top, Floor Length Dress, Beige Wedding, Sash, Tutu, Ball Gown, Boho Chic",https://www.etsy.com/listing/512037254/baby-cream-champagne-flower-girl-dress?click_key=3b3aa38f065a84b4a4ce817b1e2e51dfc7efa59e%3A512037254&click_sum=645c5c37&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-5&etp=1&sts=1,https://i.etsystatic.com/11586724/r/il/cf4e55/1183934526/il_340x270.1183934526_plvy.jpg,NicolettesCouture,8,"Dubuque, IA",1,69426,10779,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,94.17,36.94
"Girl sweat dress with hood, flowers floral print, grey, mint, turquoise, long sleeve, dress girl, baby dress",https://www.etsy.com/listing/613832664/girl-sweat-dress-with-hood-flowers?click_key=9bca40234972a844abae189ae41ccd3831b249d8%3A613832664&click_sum=f04254c0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-6&sts=1,https://i.etsystatic.com/18083643/c/1877/1490/0/205/il/58138e/1567722932/il_340x270.1567722932_5jqj.jpg,dragonflyDESIGNS2014,14,Germany,0,1006,239,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,39.99,5.99
Musselin Jersey Dress Baby/Child Baby Dress Muselin Dress Strap Dress Tunic Girl Dress Children's Dress Available in 3 Arm lengths,https://www.etsy.com/listing/1174183137/musselin-jersey-dress-babychild-baby?click_key=f469e4436d0eab64a8c7e4aaeb32cf9b09696155%3A1174183137&click_sum=8d90cfac&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-7&frs=1&sts=1,https://i.etsystatic.com/22399502/r/il/976685/3783431098/il_340x270.3783431098_3thu.jpg,Leichtvernaeht,13,Germany,1,1633,350,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.0,0.0
Blue Flower Girl Dress light blue pageant dress princess dress flower toddler dress infant girl dress blue baby dress tulle flower girl,https://www.etsy.com/listing/618171760/blue-flower-girl-dress-light-blue?click_key=3c16d527b975659319aa120ba4acd29fa69114a3%3A618171760&click_sum=7eca8f6f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-191-8&pro=1&frs=1,https://i.etsystatic.com/15542177/c/638/506/0/182/il/691784/1787970538/il_340x270.1787970538_ep1x.jpg,LilylandUAStore,0,"Feasterville Trevose, PA",0,1941,426,0.0,0.0,0.0,0.0,0.0,6,Most beautiful dress I could have ever imagined for my daughter’s first Father Daughter dance. 🦋❤️,Beautiful dress!  My daughter received so many compliments.,From customer service to delivery and actual outcome! The dress is beautiful thank you so much!,The dress was beautiful seller very responsive received quickly. Material was beyond great quality.,154.72,0.0
"Flower girl dress, Christmas tutu dress, crochet tutu dress, bridesmaid dress, princess dress, silk crochet top tulle dress, hand knit silk",https://www.etsy.com/listing/205195705/flower-girl-dress-christmas-tutu-dress?click_key=c5dc0365f14e2ea5cb7efb5c7add6af8935a402a%3A205195705&click_sum=0bc05507&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-1&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/r/il/bdfd33/742409441/il_340x270.742409441_csx8.jpg,MimozaLuxury,2,Bulgaria,0,3322,607,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,73.01,0.0
"Tulle Baby Dress ""Black Diamond"", Flower Girl Dress, Couture Girls Dress, Girl Party Dress, 1st Birthday Dress, Girl Black Bow Dress",https://www.etsy.com/listing/484315900/tulle-baby-dress-black-diamond-flower?click_key=262dd5ace08446f23eff15e7c3385625dad7163a%3A484315900&click_sum=d0bb6a26&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-2,https://i.etsystatic.com/10726524/c/600/476/0/202/il/f2c6da/1115163656/il_340x270.1115163656_8p9z.jpg,PetiteCocoCeremonie,12,Romania,0,124,34,0.94,0.03,0.03,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,287.04,15.83
"Romantic Tulle Flower Girl Dress, Boho Chic Dresses, Ivory Ball Gown, Rose Gold Sequin Dress",https://www.etsy.com/listing/517666008/romantic-tulle-flower-girl-dress-boho?click_key=60651af2ee751d78647afe57e10a4e09b25d1f88%3A517666008&click_sum=af4cf4ca&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-3&sts=1,https://i.etsystatic.com/11586724/r/il/7d498c/1202272286/il_340x270.1202272286_67r0.jpg,NicolettesCouture,12,"Dubuque, IA",1,69426,10779,0.0,0.0,0.0,0.0,0.0,150,"Item was delivered earlier than promised, which was awesome!
The dress its self was beautiful! My daughter looked like a princess! She stole the show! I did have to trim it a little on the bottom because it was longer than expected. 
Overall I was really happy with the dress.",Very cute! I sized up to a 6 vs a 5 because my daughter is taller. Really only about an inch difference in size. I’m glad I did because it is the perfect length for her.,These dresses are SO adorable. My flower girls will definitely be stealing the show in them! Everything appears to be high quality and just how I imagined they would be!! Shipping took a little longer than expected but definitely worth the wait!!,"I purchased this dress for my 2 year old niece as the flower girl in my wedding! It was absolutely beautiful, the perfect dress for the occasion. She loved it so much she refused to take it off!",96.69,36.94
"Flower girl white dress, white dress for girls , flower girl dress, dress for flower girls",https://www.etsy.com/listing/1164732846/flower-girl-white-dress-white-dress-for?click_key=0624ec7da5d762e7a00c4fd13ea70d7acf1a2f3b%3A1164732846&click_sum=6600215b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-4&pro=1,https://i.etsystatic.com/23982628/r/il/0df7af/3667558486/il_340x270.3667558486_5pwp.jpg,ByJacquelynNelson,12,"Cheraw, SC",1,849,127,0.0,0.0,0.0,0.0,0.0,32,"My daughter wore this as a flower girl dress. The quality was exceptional. All of the guests complimented the beautiful design. I wasn't sure about the appropriate size for my daughter. Based on the size chart, she would be in-between sizes. I reached out to Jacquelyn and she was very kind and accommodating. She offered to make the dress based on my daughter's specific measurements.",My twin toddlers wore these as flower girls dresses and they were the sweetest ♥️,This was the most perfect dress for my daughter as a flower girl in my sisters wedding!,"This dress was perfect for the occasion! It fit great, and it looked just like the photos. We received so many compliments on this dress, and my sweet girl looked stunning! Jacquelyn's hand written note was precious! 🥰❤️",83.26,28.68
Silver ruffle dress silver sequin white tulle flower girl dress wedding,https://www.etsy.com/listing/773292451/silver-ruffle-dress-silver-sequin-white?click_key=5303f67cf4beede47b29655521b6185dc2243f77%3A773292451&click_sum=7ad4fcce&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-5&pro=1&sts=1,https://i.etsystatic.com/18637524/c/1013/804/0/413/il/efff48/2212938691/il_340x270.2212938691_c7v5.jpg,Tangerinegift,0,Ukraine,1,4796,941,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,70.33,48.54
Navy Blue satin formal flower girl dress for special occasion bridesmaid party wedding pageant first communion photoshoot birthday,https://www.etsy.com/listing/590497559/navy-blue-satin-formal-flower-girl-dress?click_key=883201012ef07e12f734a9995590d014ab0b3618%3A590497559&click_sum=2e572997&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-6&sts=1,https://i.etsystatic.com/10868262/c/2050/1627/0/508/il/239dd5/1415446960/il_340x270.1415446960_2coq.jpg,KingdomBoutiqueUA,0,Ukraine,1,5769,1375,0.95,0.03,0.01,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,275.43,52.76
Boho Flower Girl Dress with crochet top and off shoulder long sleeves Maxi Dress with crochet bodice and soft tulle bottom. CUSTOM COLORS,https://www.etsy.com/listing/1088005884/boho-flower-girl-dress-with-crochet-top?click_key=53ea635667be54155a7af658b5a0dbe0579f06ad%3A1088005884&click_sum=834920cd&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-7&frs=1,https://i.etsystatic.com/7645057/r/il/ffb97e/3443438239/il_340x270.3443438239_lv6s.jpg,AylinkaShop,6,Turkey,0,6403,1230,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,114.24,0.0
"Turquoise Flower girl dress, turquoise tutu dress, sky blue bridesmaid dress, Turquoise princess dress, crochet top tulle dress",https://www.etsy.com/listing/196515267/turquoise-flower-girl-dress-turquoise?click_key=2295f68f5be3435cf03439645ccaf1bbefb28f31%3A196515267&click_sum=622a6469&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-192-8&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/c/898/713/0/101/il/7e9475/742281263/il_340x270.742281263_lfuz.jpg,MimozaLuxury,2,Bulgaria,0,3322,607,0.95,0.02,0.0,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,73.01,0.0
Sage Green tule dress...Pearl dress..fancy dress..lace dress...1st birthday dress...Flower girl dress.,https://www.etsy.com/listing/1235085621/sage-green-tule-dresspearl-dressfancy?click_key=8fe129b33bbd6c7bc963bfd1e59b2a5d9b28b38a%3A1235085621&click_sum=18c57260&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-1&cns=1,https://i.etsystatic.com/15335010/r/il/d19287/4120995755/il_340x270.4120995755_rbs6.jpg,VioletsBoutiqueGoods,2,"Happy Valley, OR",1,909,200,0.97,0.03,0.0,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,62.78,22.16
Beautiful Ladybird Ladybug Cotton Linen Print Dress. 0-6 years.,https://www.etsy.com/listing/776066439/beautiful-ladybird-ladybug-cotton-linen?click_key=5427a8bc572c663434440bbabc5d16d2322051fd%3A776066439&click_sum=bc3c4f1a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-2&sca=1,https://i.etsystatic.com/12597197/r/il/52627a/2349198078/il_340x270.2349198078_aaja.jpg,No name,0,N/A,N/A,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,0.0,0.0
Pink Flower Girls Dress,https://www.etsy.com/listing/125721277/pink-flower-girls-dress?click_key=a5c8b5bbbb05aba303d5e237f433d38b3d3e1cb1%3A125721277&click_sum=18a76812&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-3,https://i.etsystatic.com/6359201/r/il/b47d69/448089964/il_340x270.448089964_pi58.jpg,wildthingsdresses,7,United Kingdom,1,12338,1969,0.0,0.0,0.0,0.0,0.0,12,Gorgeous and so well done! She received so many compliments in her new dress.,"My daughter loves this dress. It’s exactly as pictured .Very bright colors, well made, and runs true to size. My little wears a 6 in dresses and I ordered the 6-7 and it falls right above her knee. It took some time to receive (1month) so keep that in mind if it’s for a specific event.","A real hit at my favorite 2-year old's birthday party! Adorable design, nice and sturdy, well-made and sent extremely promptly. Excellent!",Stunning 💞,63.71,9.13
"Tutu Baby Dress, Newborn Baby Outfit, Crochet Baby Outfit, Baby Flower Girl Princess Dress, Baby Dress, Mint Baby Girl Tutu Dress, More Colo",https://www.etsy.com/listing/844673349/tutu-baby-dress-newborn-baby-outfit?click_key=7c05ffb924d8f83df4cc9b56a64a726b2e4cdfab%3A844673349&click_sum=5af14d07&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-4&sts=1,https://i.etsystatic.com/14046489/r/il/73fc63/2432573600/il_340x270.2432573600_2i2y.jpg,CutieOutfitsbyBelle,6,"Columbus, OH",1,15489,1623,0.96,0.03,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,52.93,15.67
"Down on the Farm Girls Dress, Sleeveless Dress, Farmyard Animal, Party Dress",https://www.etsy.com/listing/997735499/down-on-the-farm-girls-dress-sleeveless?click_key=d51f0a7eb6dba764264d3871bfb6c639a7b06102%3A997735499&click_sum=84a7e748&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-5&sts=1,https://i.etsystatic.com/25248285/c/1869/1485/0/15/il/db4aae/3049861593/il_340x270.3049861593_22gc.jpg,KidsCountryCasuals,9,United Kingdom,0,160,37,0.89,0.05,0.0,0.0,0.05,0,N.A.,N.A.,N.A.,N.A.,50.68,23.06
"Pink lace tutu flower girl dress: Pink lace top, V-back, silky pink bow, layered chiffon tutu skirt",https://www.etsy.com/listing/602102184/pink-lace-tutu-flower-girl-dress-pink?click_key=2cdb41b56b1187c1364f4176fb32a9cd265a97a5%3A602102184&click_sum=c0bb210b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-6,https://i.etsystatic.com/11289898/r/il/8161bc/1557581857/il_340x270.1557581857_3ssd.jpg,JOLIJOLIES,8,Canada,1,6587,1212,0.0,0.0,0.0,0.0,0.0,9,We bought these dresses as flower girl dresses for a wedding my girls were in. They are beautifully made and the girls looked adorable in them. Great communication with seller and they made sure we got them in a good time. The only part of the dresses that wasn't ideal was the shoulders did slip off of my girls shoulders often. The sizing was good and fit them perfectly other than this part of the dress. Maybe it is in part of my girls size with the cut of the back of the dress otherwise I would highly recommend these dresses!,"This seller was AMAZING to work with! Communication with her was great and she made sure we received the dress in time for my sister's wedding.  She even sent a free bow to go with the dress!  The dress was made very high quality, I honestly didn't expect it to be 1/2 as good as it is because the price was so affordable.  She'll be able to wear this dress until she outgrows it for sure!  I had such a good experience and I'll definitely buy from this seller again!","This dress is gorgeous. Well made, stretchy-but thick good quality material. The bow is SO cute!! I can’t wait for her to wear this at the wedding next month. 
The packaging it came in was 👌🏻 It said “your present” on the box and inside it was beautifully wrapped. It really did feel like I was getting a present. 😀
Package arrived 5 days earlier than the original estimate.",This dress fit great and was comfortable for my little girl! It was precious on!,25.73,21.1
"sky blue flower girl dress,Ruffle Toddler Dress,Regency Dress, Photo Prop Dress, Formal, Girl Teal Dress, Birthday Dress, Feather Dress",https://www.etsy.com/listing/1279044494/sky-blue-flower-girl-dressruffle-toddler?click_key=a3714cf291afef18a9388927d2ee56658f4e5606%3A1279044494&click_sum=52cde3d5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-7&pro=1&frs=1&sts=1,https://i.etsystatic.com/32393049/r/il/34071b/4109884910/il_340x270.4109884910_saer.jpg,asyababycouture,16,Turkey,0,568,193,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,117.18,0.0
"Dusty pink and Grey Flower girl dress, tutu dress, bridesmaid dress, princess dress, silk crochet top tulle dress, hand knit silk top tutu",https://www.etsy.com/listing/238108928/dusty-pink-and-grey-flower-girl-dress?click_key=a7be030465b63236e51601aeecf1cd892ad29c39%3A238108928&click_sum=f709a2c0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-193-8&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/r/il/39fcf0/791427121/il_340x270.791427121_hunl.jpg,MimozaLuxury,2,Bulgaria,0,3322,607,0.95,0.02,0.0,0.0,0.02,0,N.A.,N.A.,N.A.,N.A.,73.01,0.0
"Cake Smash Outfit, Peach Champagne Flower Girl Dress, Birthday Dress, First Birthday Outfit, First Birthday Photoshoot, Baby Christening",https://www.etsy.com/listing/898310560/cake-smash-outfit-peach-champagne-flower?click_key=5a2dac1f28413ee22b0f6bb43a0589dc3efa3bd5%3A898310560&click_sum=08768c0d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-1&pro=1&frs=1&sts=1,https://i.etsystatic.com/5321326/r/il/ee5898/3892963377/il_340x270.3892963377_mt6s.jpg,AngelikasBoutique,16,Israel,0,4695,1019,0.0,0.0,0.0,0.0,0.0,22,This dress was beautiful! We got so many compliments on it and it fit her perfectly. She looked like a little princess 👸🏻,The girls loved the dresses so much I figured I post another picture.  :),"I can not say enough great things about this shop.  I ordered the ""Ivory over blush flower girl dresses"" for my flower girls (sizes: 7US kids; 3T 20.5-21 chest US kids).  I ordered them April 12 and my wedding was in late June.  The dresses came May 24!! From Israel....when they were being bombed.   So not only did this boutique manage to get these dresses to me, but the quality was just amazing. They fit perfectly! The two girls looooooved the dresses and kept wanting to try them on before the wedding.   Worth every penny!","We have bought dresses here for years and keep coming back for photos. By far the most beautiful dresses that have great quality, customer service and are tailor made for growing kids. We are loyal customers and would recommend for any occasion. Thank you so much, you absolutely made our occasion!!",150.35,0.0
Lindsay tartan party dress-Baby dress-Plaid dress-Tartan dress-Girls dress-Toddler dress-Birthday dress-Plaid Baby-Plaid Christmas dress set,https://www.etsy.com/listing/1158416486/lindsay-tartan-party-dress-baby-dress?click_key=58436aeccec84e70c809d6f309e1b74f74d33857%3A1158416486&click_sum=514b7bce&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-2&sts=1,https://i.etsystatic.com/18935141/r/il/835032/3691055225/il_340x270.3691055225_nfft.jpg,MillieGraceBoutique,19,United Kingdom,0,1897,340,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.68,16.43
"Flower girl dress,baby  tutu dress,bridesmaid dress, princess dress, crochet top tulle dress, hand knit top tutu dress",https://www.etsy.com/listing/254830583/flower-girl-dressbaby-tutu?click_key=e6a08f996a1756cc7fafca5766173af4d65343c1%3A254830583&click_sum=aff0ee03&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-3&pro=1&frs=1&sts=1,https://i.etsystatic.com/8920903/r/il/f8d975/875231171/il_340x270.875231171_k82y.jpg,MimozaLuxury,2,Bulgaria,0,3322,607,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,73.01,0.0
"Flower girl dress, Baby yellow dress, Tutu dress, Princess dress, Party dress, First Birthday dress",https://www.etsy.com/listing/828265794/flower-girl-dress-baby-yellow-dress-tutu?click_key=ca04b2b4f8c1cc6b755cbaf6a753fcbd3a4f87c9%3A828265794&click_sum=ee54cf68&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-4&frs=1&sts=1,https://i.etsystatic.com/10623046/c/2023/1608/449/267/il/ba0cbd/2471531281/il_340x270.2471531281_7ohf.jpg,DreamsDresses,0,Ukraine,0,1761,433,0.0,0.0,0.0,0.0,0.0,14,"Everything was amazing from Customer Service, Shipping, to The dress. She even customized it to my liking. The dress was soooo beautiful! 100% recommended!",The perfect dress for my princess!!! She looked amazing. Thank you.,"I absolutely love the dress on my daughter.The seller is easy to work with , responded quickly to mesage and shipping was fast.Thank you so much .Keep up the good work.",The dress is just amazing and she loves it so much she doesn’t want to take it off! Thank you!  Oh and the communication is superb,150.91,0.0
Navy Floor length flower girl dress- Junior bridesmaid dress - Toddler Navy chiffon dress - Blue flower girl dress - Beach wedding,https://www.etsy.com/listing/583888109/navy-floor-length-flower-girl-dress?click_key=53b755e2101f212a3670dc37e1a44ebe3ab961f2%3A583888109&click_sum=b7b152fc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-5,https://i.etsystatic.com/6209481/c/2400/1907/0/0/il/b5dafc/1438684103/il_340x270.1438684103_cy5f.jpg,ChloeBellBoutique,10,"Olympia, WA",0,2312,427,0.0,0.0,0.0,0.0,0.0,10,"Absolutely perfect! My wedding was cancelled last year after I had already purchased 4 dresses for my daughters. This year before my wedding I needed one of them remade because my daughter has grown like a weed. Although it was even larger than the largest size provided, Rachael worked her magic and made it work! Saved me from having to find all new dresses for my girls.",Beautiful dress!!!!,This is perfect! Exactly what I hoped for!! 😍,Love it!! Exactly what I wanted.,87.28,31.66
"Rustic Lace Flower Girl Dress, Blush Pink Boho Dresses, Bohemian Wedding Dress, Rose Gold",https://www.etsy.com/listing/791500228/rustic-lace-flower-girl-dress-blush-pink?click_key=5a6a45d8e3d7c8d412660381ffe28d2c38e099c9%3A791500228&click_sum=4a1c2f33&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-6&sts=1,https://i.etsystatic.com/11586724/c/2000/1589/0/145/il/d7f9ee/2345828957/il_340x270.2345828957_ibb6.jpg,NicolettesCouture,12,"Dubuque, IA",1,69426,10779,0.0,0.05,0.0,0.0,0.0,20,"Exactly what I expected! I bought this dress for an ""Enchanted"" photoshoot for my daughter and we couldn't be happier. My daughter felt like a princess and she loved to twirl in it. Thank you.",Absolutely beautiful and customer service is amazing!!!!,The dress fit great and looked good. The only minor issue was that the lace flowers didn't sit down all the way on the sides. My daughter loved it!,"I ordered this dress for my flower girl in my wedding and her face lit up when she saw it. Overall, it is beautiful and well-made. It is fancy enough for a wedding, but simple enough she can wear it again in the future. I highly recommend this dress - absolutely adorable.",89.15,36.94
0-2T  Mint Green Sequin Flower Girl Dress Sequined Toddler Dress Elegant Tutu Dress 1st Birthday Dress Tutu Gown Baptism Dress Green Dress,https://www.etsy.com/listing/1228717853/0-2t-mint-green-sequin-flower-girl-dress?click_key=2cfee3af7907ededece4108f07fa75ecd030bf86%3A1228717853&click_sum=d9058447&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-7&sca=1&sts=1,https://i.etsystatic.com/32311312/c/2038/1620/182/322/il/e2d639/3906355289/il_340x270.3906355289_m4qe.jpg,MNRVGoods,7,"Dallas, TX",0,314,67,0.91,0.06,0.0,0.0,0.03,0,N.A.,N.A.,N.A.,N.A.,135.63,47.49
"First Communion Dress, flower girl dress,Baptism Dress, Wedding ,flower girls dresses,flower girl dress,Quinceanera Dress",https://www.etsy.com/listing/833990590/first-communion-dress-flower-girl?click_key=3b549a548e5c6b01b8d2dbebb7da0f521f0b6bcc%3A833990590&click_sum=e59e1d30&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-194-8&pro=1&frs=1,https://i.etsystatic.com/19375576/c/1167/927/0/558/il/30922a/2491365097/il_340x270.2491365097_6ky6.jpg,PenteleiUA,0,Ukraine,0,959,221,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,309.47,0.0
"Flower girl dress, Toddler girl dresses, Birthday dress girl, Wedding dress girl, Special occasion dresses",https://www.etsy.com/listing/703699452/flower-girl-dress-toddler-girl-dresses?click_key=a7fc3c615a7cfe13da2a8bdc61bfb15dcf4051e6%3A703699452&click_sum=a18c8640&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-1&pro=1&sts=1,https://i.etsystatic.com/14471884/c/2000/1589/0/393/il/a7eef9/3070923225/il_340x270.3070923225_23vs.jpg,CandyRosesShop,0,Kazakhstan,1,1384,216,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,86.81,14.76
