listing_url,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=9cbb7238b7fb632cbab28e3426afb6bed09a3dbc%3A1179938525&click_sum=5257b2d0&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=86bd4957f096561387cc07ddfd0dda18ee26033d%3A1295797577&click_sum=5184b87a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=99296630081e21b5a5f35de03a784e610af20955%3A928195212&click_sum=9be44fa1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=7a8791aab7af950ca6c110347689c91ca417c2a2%3A1232792210&click_sum=1f091fad&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=d7f297299d9df6d958c9d941b5cdba3315150cf7%3A916195900&click_sum=0a336367&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=b0f3da9746c78278a7daef5c593bd7458bedf0e4%3A1011114088&click_sum=c02e6bff&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=8f72c9e9b7188990ab9cf82f22b0b624db709ce6%3A1335969169&click_sum=3ee2c832&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.92,0.04,0.01,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=1a7fce0cb0372f7c4efc84285e06531a6b7987b1%3A1309444826&click_sum=d59e37b3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=82591ec62f50e08d9dfe1cf31ff9ed3bbc1dfcaa%3A1179938525&click_sum=3836ca9b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=1cb15792041493d1da2eb454b00b2391fd39e2e3%3A1295797577&click_sum=b862b0e4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=0490fed3e9129e0a7263c1fa2eca915f931e6fc6%3A928195212&click_sum=a4ebe7f8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=8ab57fd506cf7514ba4418fb7d4167406c25877f%3A1232792210&click_sum=ba0ac6ee&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=9860b6c54173f5007c323ffb90b85796ac1d35e5%3A916195900&click_sum=8cea4310&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=657ce01e925f7d469edb05a476809d5d29eaa03f%3A1011114088&click_sum=f5ebbc42&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=c143e9848b7a3dfd37fa61d59eb71f7ab0843390%3A1335969169&click_sum=155cc406&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.92,0.04,0.01,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=c853aa946a148364d38d2a8b4282727bb9f6267a%3A1309444826&click_sum=ca020bd7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=ee9bc9f85f6edd7fbc2e70b9ef62833514b3e8e3%3A1179938525&click_sum=27de167b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=699d4b2fb3ecd3917f959fb1918a76fe278b41bc%3A1295797577&click_sum=2c95f1a6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=551c6a08f0b001e91e72a14377f90ba75ec7971f%3A928195212&click_sum=2ecc1e85&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=bfe4afb1ee0085a922d82ef42f40d45ec6ffafbc%3A1232792210&click_sum=81aa4513&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=2cc54989e41ac1c5e028f175354ea7a4b4e8abf1%3A916195900&click_sum=e441b053&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=6edf6a238698cfc3e4109f2cd5ee1d3b4aa22312%3A1011114088&click_sum=09f043bd&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=2f5bdc8d6dfd339fd405443ca4f97ccafd299a8a%3A1335969169&click_sum=0245817e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.92,0.04,0.01,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=167a005066c255c1f3bef2ee4711d7cfd8c2786b%3A1309444826&click_sum=a5eeb777&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=ab3af211271f145ac1a8ca26cf20fe5a84168519%3A1179938525&click_sum=52474aab&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=f8c8ce962e36fd6cab7f90393b3466df5a738666%3A1295797577&click_sum=34ea1141&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=cbbb3e54ddfea572cf0c3e2305713438d0fec74c%3A928195212&click_sum=cf7ec9b1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=0239248183d80d85b83c6af80be0c7cbafb55eb9%3A1232792210&click_sum=970d414a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=c522c1aaac2b707da977be5e00774ebcb7699afc%3A916195900&click_sum=30cb7a8a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=ff9afeb0211c56d8efb88dc5fcc38bde320189f4%3A1011114088&click_sum=d420c8f2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=4690ea1a3672b8b862688525a73e0b85ed580093%3A1335969169&click_sum=0b9fdd9a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.92,0.04,0.01,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=2d88a6f467f8e1c42e70206482c4ce59489d3d92%3A1309444826&click_sum=8cced3e6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=f8c8b2523855e1a7d680a696a6129b6a488af17a%3A1179938525&click_sum=a96fbb99&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=20b31ffb95d4a442939fbac43f96427777e6c64a%3A1295797577&click_sum=f042278a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=b759b507fda3375a67001f5aa3269e999ea8f957%3A928195212&click_sum=3904af1e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=a35755e133248f5dcd27ee178d67117826f2c0e5%3A1232792210&click_sum=f343adc5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=e3006a92d15f0dae5c8f25a40e2a44788a3e8b77%3A916195900&click_sum=f8efdbb6&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=c47c55996567deb3480bb46b582adf874278e9c0%3A1011114088&click_sum=0fc79ef5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=2dd37c776122bc7fcc0f25e42dcba45d29ffc246%3A1335969169&click_sum=f5d12b83&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.92,0.04,0.01,0.01,0.02,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=537758b46b6ea26e92d6bec5020dbc1e85a4376c%3A1309444826&click_sum=8ab31c4d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=75365242c45df5416d35a14fcaf237c690ae8791%3A1179938525&click_sum=2acda673&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=30488bca16ec1586051b6648c88b4531747e6b96%3A1295797577&click_sum=f28ec223&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=aeb80c62a2ed0be77af6eed5af9a14963f2a04c7%3A928195212&click_sum=ccb606d8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=7fda691f016deb8fac59fba86c56c7b3ca9efa5f%3A1232792210&click_sum=0a5984e5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=f395a9c3bb46da7c593007a25b60f08f1581fa2c%3A916195900&click_sum=b5bff629&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=e44f6983c786dfaf31a80d1120921f46d3e974d4%3A1011114088&click_sum=cbdb3bba&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=d529c335708d5d3f155fec46ef03bb3eaf97caa4%3A1335969169&click_sum=8828a338&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=091b13e19c0633d9ea9ef73b793e57d564af4f72%3A1309444826&click_sum=6a53f2f1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=6c35e871261cebb9981e78b65902320084ceea86%3A1179938525&click_sum=7e16ae1f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=57ae1f16cadfbc52994b28dc3bd074ec7a29a36d%3A1295797577&click_sum=212b25b9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=872903fe22283eca44cbfc0c70cde24d836698b3%3A928195212&click_sum=909f6d88&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=0bf3bd709a875bad62c88687192edc149667f9c8%3A1232792210&click_sum=d4b46e53&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=077e02e3abe8f9715e1ef5a59b420b7d0a097ace%3A916195900&click_sum=9ef1fcad&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=03c0421e9126b2a937c99c32358591074dac206d%3A1011114088&click_sum=c1a47c46&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=5555dc7b440ea669a2b1052c2b1806985ca15054%3A1335969169&click_sum=6616d795&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
https://www.etsy.com/listing/1309444826/flower-girl-dress?click_key=3960e81fb7cc5b46a946e8ea8559721513098324%3A1309444826&click_sum=4dbe9740&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-1,VestysFatima,4,"Imperial, CA",1,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,50.32,27.68
https://www.etsy.com/listing/1179938525/organic-moth-pastel-toddler-dress-size?click_key=42f4f184c2936b809716d01972ac5e650468f223%3A1179938525&click_sum=cfda90f2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-2&pro=1,JennrenSews,0,"Stafford, VA",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1295797577/african-kids-dress?click_key=7bf5196f9a69fdc0d0d8b2a3ded0427e9976164e%3A1295797577&click_sum=6591808d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-3,AfricanAbstractArt,0,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,20.17,3.39
https://www.etsy.com/listing/928195212/little-girl-princess-party-dress?click_key=16abbbdf37857baf3616b7faf84a186fdfe0e4a0%3A928195212&click_sum=9f32160b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-4,GlamvillebyEvelynO,7,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,40.33,6.78
https://www.etsy.com/listing/1232792210/floral-dress?click_key=6cd721a92412a207700f51b73255b9cfa095e5ed%3A1232792210&click_sum=e514585c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-5&frs=1&cns=1,CoutureChhabra,22,Australia,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,31.46,0.0
https://www.etsy.com/listing/916195900/hand-knitted-baby-dress-and-headband?click_key=1e869686238249d2bfe5ba08dc99fad2f977a8a1%3A916195900&click_sum=de0344d8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-6,MamaGsKnits,7,"Louisville, KY",0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,37.74,30.85
https://www.etsy.com/listing/1011114088/cream-baby-dress?click_key=fe4965270f4638781e1df9d17cb37899b97a6150%3A1011114088&click_sum=44f0dba9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-7,Mamaquels,0,United States,0,0,0,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,56.61,25.56
https://www.etsy.com/listing/1335969169/garden-vintage-floral-romper-girl?click_key=a0c0bbd099294501f25d3ed6bd8e9decbb7ecf50%3A1335969169&click_sum=2c8edd32&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-80-8,DressesandBowties,5,"Miami, FL",0,11475,3208,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,33.97,21.14
